LOCALDATE (BEIJING),RVR_1A,MOR_1A,LIGHTS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS)
2020-03-12 08:59:15,3000,3600,100,1017.10,1018.64,1017.08,12.78,67.75,7.01,1.53,86,0.72
2020-03-12 08:59:30,3000,3600,100,1017.10,1018.64,1017.08,12.75,67.50,6.94,1.54,87,0.75
2020-03-12 08:59:45,3000,3600,100,1017.10,1018.64,1017.08,12.72,67.25,6.86,1.52,85,0.69
2020-03-12 09:00:00,3000,3600,100,1017.10,1018.64,1017.08,12.70,67.00,6.78,1.44,84,0.63
2020-03-12 09:00:15,3000,3600,100,1017.10,1018.64,1017.08,12.72,67.25,6.86,1.44,86,0.68
2020-03-12 09:00:30,3000,3600,100,1017.10,1018.64,1017.08,12.75,67.50,6.94,1.52,89,0.78
2020-03-12 09:00:45,3000,3600,100,1017.10,1018.64,1017.08,12.78,67.75,7.01,1.55,94,0.91
2020-03-12 09:01:00,3000,3600,100,1017.10,1018.64,1017.08,12.80,68.00,7.09,1.51,96,0.93
2020-03-12 09:01:15,3000,3600,100,1017.10,1018.64,1017.08,12.85,68.50,7.24,1.51,96,0.93
2020-03-12 09:01:30,3000,3700,100,1017.10,1018.64,1017.08,12.90,69.00,7.39,1.50,94,0.88
2020-03-12 09:01:45,3000,3700,100,1017.10,1018.64,1017.08,12.95,69.50,7.55,1.57,96,0.97
2020-03-12 09:02:00,3000,3700,100,1017.10,1018.64,1017.08,13.00,70.00,7.70,1.65,96,1.01
2020-03-12 09:02:15,3000,3700,100,1017.12,1018.66,1017.11,13.00,69.25,7.54,1.67,95,1.00
2020-03-12 09:02:30,3000,3700,100,1017.15,1018.69,1017.13,13.00,68.50,7.38,1.60,93,0.91
2020-03-12 09:02:45,3000,3600,100,1017.18,1018.72,1017.15,13.00,67.75,7.23,1.54,89,0.79
2020-03-12 09:03:00,3000,3600,100,1017.20,1018.74,1017.18,13.00,67.00,7.07,1.65,88,0.82
2020-03-12 09:03:15,3000,3600,100,1017.20,1018.74,1017.18,13.03,67.25,7.15,1.74,88,0.87
2020-03-12 09:03:30,3000,3600,100,1017.20,1018.74,1017.18,13.05,67.50,7.22,1.89,88,0.94
2020-03-12 09:03:45,3000,3600,100,1017.20,1018.74,1017.18,13.07,67.75,7.30,1.99,88,1.00
2020-03-12 09:04:00,3000,3600,100,1017.20,1018.74,1017.18,13.10,68.00,7.38,2.11,89,1.09
2020-03-12 09:04:15,3000,3700,100,1017.18,1018.72,1017.15,13.07,68.00,7.36,2.17,90,1.15
2020-03-12 09:04:30,3000,3700,100,1017.15,1018.69,1017.13,13.05,68.00,7.33,2.25,90,1.19
2020-03-12 09:04:45,3000,3700,100,1017.12,1018.66,1017.11,13.03,68.00,7.30,2.29,92,1.28
2020-03-12 09:05:00,3000,3700,100,1017.10,1018.64,1017.08,13.00,68.00,7.28,2.22,93,1.27
2020-03-12 09:05:15,3000,3700,100,1017.12,1018.66,1017.11,12.97,67.50,7.15,2.16,96,1.33
2020-03-12 09:05:30,3000,3700,100,1017.15,1018.69,1017.13,12.95,67.00,7.02,2.07,99,1.36
2020-03-12 09:05:45,3000,3600,100,1017.18,1018.72,1017.15,12.93,66.50,6.88,1.96,100,1.31
2020-03-12 09:06:00,3000,3600,100,1017.20,1018.74,1017.18,12.90,66.00,6.75,1.86,100,1.24
2020-03-12 09:06:15,3000,3600,100,1017.20,1018.74,1017.18,12.90,66.25,6.80,1.80,100,1.20
2020-03-12 09:06:30,3000,3600,100,1017.20,1018.74,1017.18,12.90,66.50,6.86,1.77,100,1.18
2020-03-12 09:06:45,3000,3700,100,1017.20,1018.74,1017.18,12.90,66.75,6.92,1.75,98,1.12
2020-03-12 09:07:00,3000,3700,100,1017.20,1018.74,1017.18,12.90,67.00,6.97,1.71,95,1.03
2020-03-12 09:07:15,3000,3700,100,1017.20,1018.74,1017.18,12.90,67.00,6.97,1.66,92,0.93
2020-03-12 09:07:30,3000,3700,100,1017.20,1018.74,1017.18,12.90,67.00,6.97,1.62,89,0.83
2020-03-12 09:07:45,3000,3700,100,1017.20,1018.74,1017.18,12.90,67.00,6.97,1.64,90,0.87
2020-03-12 09:08:00,3000,3700,100,1017.20,1018.74,1017.18,12.90,67.00,6.97,1.71,91,0.93
2020-03-12 09:08:15,3000,3700,100,1017.18,1018.72,1017.15,12.93,67.00,7.00,1.76,92,0.99
2020-03-12 09:08:30,3000,3700,100,1017.15,1018.69,1017.13,12.95,67.00,7.02,1.73,93,0.99
2020-03-12 09:08:45,3000,3700,100,1017.12,1018.66,1017.11,12.97,67.00,7.04,1.73,95,1.04
2020-03-12 09:09:00,3000,3700,100,1017.10,1018.64,1017.08,13.00,67.00,7.07,1.82,96,1.12
2020-03-12 09:09:15,3000,3700,100,1017.10,1018.64,1017.08,13.03,67.00,7.09,1.91,98,1.23
2020-03-12 09:09:30,3000,3700,100,1017.10,1018.64,1017.08,13.05,67.00,7.12,1.94,99,1.28
2020-03-12 09:09:45,3000,3800,100,1017.10,1018.64,1017.08,13.07,67.00,7.14,1.99,96,1.22
2020-03-12 09:10:00,3000,3800,100,1017.10,1018.64,1017.08,13.10,67.00,7.16,1.96,95,1.18
2020-03-12 09:10:15,3000,3800,100,1017.10,1018.64,1017.08,13.12,67.00,7.19,1.92,93,1.10
2020-03-12 09:10:30,3000,3800,100,1017.10,1018.64,1017.08,13.15,67.00,7.21,1.97,90,1.05
2020-03-12 09:10:45,3000,3700,100,1017.10,1018.64,1017.08,13.17,67.00,7.23,2.03,89,1.04
2020-03-12 09:11:00,3000,3700,100,1017.10,1018.64,1017.08,13.20,67.00,7.26,2.01,89,1.04
2020-03-12 09:11:15,3000,3700,100,1017.10,1018.64,1017.08,13.22,67.00,7.28,1.99,88,0.99
2020-03-12 09:11:30,3000,3700,100,1017.10,1018.64,1017.08,13.25,67.00,7.30,1.97,86,0.92
2020-03-12 09:11:45,3000,3700,100,1017.10,1018.64,1017.08,13.28,67.00,7.33,1.97,87,0.95
2020-03-12 09:12:00,3000,3700,100,1017.10,1018.64,1017.08,13.30,67.00,7.35,2.05,86,0.96
2020-03-12 09:12:30,3000,3700,100,1017.10,1018.64,1017.08,13.30,67.00,7.35,2.13,86,1.00
2020-03-12 09:12:45,3000,3700,100,1017.10,1018.64,1017.08,13.30,67.00,7.35,2.16,85,0.98
2020-03-12 09:13:00,3000,3700,100,1017.10,1018.64,1017.08,13.30,67.00,7.35,2.19,83,0.93
2020-03-12 09:13:15,3000,3700,100,1017.10,1018.64,1017.08,13.30,66.75,7.29,2.20,83,0.93
2020-03-12 09:13:30,3000,3600,100,1017.10,1018.64,1017.08,13.30,66.50,7.24,2.17,83,0.92
2020-03-12 09:13:45,3000,3600,100,1017.10,1018.64,1017.08,13.30,66.25,7.18,2.16,82,0.88
2020-03-12 09:14:00,3000,3600,100,1017.10,1018.64,1017.08,13.30,66.00,7.13,2.06,83,0.87
2020-03-12 09:14:15,3000,3600,100,1017.12,1018.66,1017.11,13.30,66.00,7.13,2.02,87,0.98
2020-03-12 09:14:30,3000,3600,100,1017.15,1018.69,1017.13,13.30,66.00,7.13,2.02,94,1.19
2020-03-12 09:14:45,3000,3700,100,1017.18,1018.72,1017.15,13.30,66.00,7.13,1.99,100,1.33
2020-03-12 09:15:00,3000,3700,100,1017.20,1018.74,1017.18,13.30,66.00,7.13,1.95,104,1.41
2020-03-12 09:15:15,3000,3700,100,1017.20,1018.74,1017.18,13.33,66.25,7.21,1.95,108,1.50
2020-03-12 09:15:30,3000,3800,100,1017.20,1018.74,1017.18,13.35,66.50,7.29,1.99,114,1.65
2020-03-12 09:15:45,3000,3800,100,1017.20,1018.74,1017.18,13.38,66.75,7.37,1.98,119,1.73
2020-03-12 09:16:00,3000,3800,100,1017.20,1018.74,1017.18,13.40,67.00,7.45,2.03,124,1.86
2020-03-12 09:16:15,3000,3800,100,1017.20,1018.74,1017.18,13.43,66.75,7.42,2.07,125,1.90
2020-03-12 09:16:30,3000,3800,100,1017.20,1018.74,1017.18,13.45,66.50,7.39,2.09,121,1.86
2020-03-12 09:16:45,3000,3800,100,1017.20,1018.74,1017.18,13.47,66.25,7.36,2.15,120,1.90
2020-03-12 09:17:00,3000,3800,100,1017.20,1018.74,1017.18,13.50,66.00,7.33,2.17,122,1.95
2020-03-12 09:17:15,3000,3900,100,1017.20,1018.74,1017.18,13.53,65.50,7.24,2.17,122,1.95
2020-03-12 09:17:30,3000,3900,100,1017.20,1018.74,1017.18,13.55,65.00,7.15,2.24,121,1.99
2020-03-12 09:17:45,3000,3900,100,1017.20,1018.74,1017.18,13.57,64.50,7.06,2.24,121,2.00
2020-03-12 09:18:00,3000,3900,100,1017.20,1018.74,1017.18,13.60,64.00,6.97,2.17,120,1.92
2020-03-12 09:18:15,3000,3900,100,1017.20,1018.74,1017.18,13.60,64.25,7.03,2.11,121,1.88
2020-03-12 09:18:30,3000,3900,100,1017.20,1018.74,1017.18,13.60,64.50,7.08,2.04,124,1.86
2020-03-12 09:18:45,3000,3900,100,1017.20,1018.74,1017.18,13.60,64.75,7.14,2.03,124,1.86
2020-03-12 09:19:00,3000,3900,100,1017.20,1018.74,1017.18,13.60,65.00,7.20,2.02,125,1.86
2020-03-12 09:19:15,3000,3900,100,1017.20,1018.74,1017.18,13.60,64.50,7.09,2.02,124,1.85
2020-03-12 09:19:30,3000,3900,100,1017.20,1018.74,1017.18,13.60,64.00,6.97,1.96,124,1.79
2020-03-12 09:19:45,3000,3900,100,1017.20,1018.74,1017.18,13.60,63.50,6.86,1.89,123,1.72
2020-03-12 09:20:00,3000,3900,100,1017.20,1018.74,1017.18,13.60,63.00,6.75,1.85,122,1.67
2020-03-12 09:20:15,3000,3900,100,1017.20,1018.74,1017.18,13.60,63.25,6.80,1.82,120,1.61
2020-03-12 09:20:30,3000,3800,100,1017.20,1018.74,1017.18,13.60,63.50,6.86,1.78,114,1.48
2020-03-12 09:20:45,3000,3800,100,1017.20,1018.74,1017.18,13.60,63.75,6.92,1.65,112,1.34
2020-03-12 09:21:00,3000,3800,100,1017.20,1018.74,1017.18,13.60,64.00,6.97,1.57,107,1.18
2020-03-12 09:21:15,3000,3800,100,1017.20,1018.74,1017.18,13.62,64.00,7.00,1.46,104,1.05
2020-03-12 09:21:30,3000,3800,100,1017.20,1018.74,1017.18,13.65,64.00,7.02,1.40,102,0.97
2020-03-12 09:21:45,3000,3800,100,1017.20,1018.74,1017.18,13.67,64.00,7.04,1.50,102,1.04
2020-03-12 09:22:00,3000,3900,100,1017.20,1018.74,1017.18,13.70,64.00,7.07,1.58,101,1.08
2020-03-12 09:22:15,3000,3900,100,1017.20,1018.74,1017.18,13.75,64.00,7.12,1.69,100,1.13
2020-03-12 09:22:30,3000,3900,100,1017.20,1018.74,1017.18,13.80,64.00,7.17,1.82,103,1.29
2020-03-12 09:22:45,3000,3900,100,1017.20,1018.74,1017.18,13.85,64.00,7.21,1.86,104,1.34
2020-03-12 09:23:00,3000,3900,100,1017.20,1018.74,1017.18,13.90,64.00,7.26,1.92,108,1.47
2020-03-12 09:23:15,3000,3900,100,1017.20,1018.74,1017.18,13.90,63.75,7.20,1.99,113,1.63
2020-03-12 09:23:30,3000,3900,100,1017.20,1018.74,1017.18,13.90,63.50,7.14,2.10,115,1.76
2020-03-12 09:23:45,3000,3900,100,1017.20,1018.74,1017.18,13.90,63.25,7.09,2.03,116,1.73
2020-03-12 09:24:00,3000,3900,100,1017.20,1018.74,1017.18,13.90,63.00,7.03,1.96,117,1.68
2020-03-12 09:24:15,3000,4000,100,1017.20,1018.74,1017.18,13.90,63.00,7.03,1.89,118,1.64
2020-03-12 09:24:30,3000,4000,100,1017.20,1018.74,1017.18,13.90,63.00,7.03,1.79,118,1.55
2020-03-12 09:24:45,3000,4000,100,1017.20,1018.74,1017.18,13.90,63.00,7.03,1.74,119,1.53
2020-03-12 09:25:00,3000,4000,100,1017.20,1018.74,1017.18,13.90,63.00,7.03,1.69,117,1.45
2020-03-12 09:25:15,3000,4000,100,1017.20,1018.74,1017.18,13.93,62.75,7.00,1.62,111,1.30
2020-03-12 09:25:30,3000,4000,100,1017.20,1018.74,1017.18,13.95,62.50,6.96,1.59,106,1.19
2020-03-12 09:25:45,3000,3900,100,1017.20,1018.74,1017.18,13.97,62.25,6.93,1.65,104,1.19
2020-03-12 09:26:00,3000,3900,100,1017.20,1018.74,1017.18,14.00,62.00,6.90,1.77,101,1.21
2020-03-12 09:26:15,3000,3900,100,1017.23,1018.76,1017.20,14.05,62.50,7.06,1.85,99,1.22
2020-03-12 09:26:30,3000,3900,100,1017.25,1018.79,1017.23,14.10,63.00,7.22,1.95,97,1.23
2020-03-12 09:26:45,3000,3900,100,1017.27,1018.82,1017.25,14.15,63.50,7.39,2.09,95,1.26
2020-03-12 09:27:00,3000,3900,100,1017.30,1018.84,1017.28,14.20,64.00,7.55,2.17,93,1.25
2020-03-12 09:27:15,3000,3800,100,1017.30,1018.84,1017.28,14.20,64.00,7.55,2.25,95,1.35
2020-03-12 09:27:30,3000,3800,100,1017.30,1018.84,1017.28,14.20,64.00,7.55,2.20,95,1.32
2020-03-12 09:27:45,3000,3800,100,1017.30,1018.84,1017.28,14.20,64.00,7.55,2.13,93,1.22
2020-03-12 09:28:00,3000,3800,100,1017.30,1018.84,1017.28,14.20,64.00,7.55,2.09,93,1.20
2020-03-12 09:28:15,3000,3900,100,1017.30,1018.84,1017.28,14.17,63.75,7.47,2.05,93,1.17
2020-03-12 09:28:30,3000,3900,100,1017.30,1018.84,1017.28,14.15,63.50,7.38,2.02,94,1.19
2020-03-12 09:28:45,3000,3900,100,1017.30,1018.84,1017.28,14.12,63.25,7.30,1.97,95,1.18
2020-03-12 09:29:00,3000,3900,100,1017.30,1018.84,1017.28,14.10,63.00,7.22,2.01,97,1.26
2020-03-12 09:29:15,3000,3900,100,1017.27,1018.82,1017.25,14.12,63.25,7.30,2.00,95,1.20
2020-03-12 09:29:30,3000,3900,100,1017.25,1018.79,1017.23,14.15,63.50,7.38,2.05,95,1.23
2020-03-12 09:29:45,3000,3900,100,1017.23,1018.76,1017.20,14.17,63.75,7.47,2.13,97,1.34
2020-03-12 09:30:00,3000,3900,100,1017.20,1018.74,1017.18,14.20,64.00,7.55,2.13,96,1.31
2020-03-12 09:30:15,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.75,7.49,2.14,95,1.29
2020-03-12 09:30:30,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.50,7.44,2.15,95,1.30
2020-03-12 09:30:45,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.25,7.38,2.12,92,1.19
2020-03-12 09:31:00,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.10,90,1.11
2020-03-12 09:31:15,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.11,91,1.15
2020-03-12 09:31:30,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.15,93,1.23
2020-03-12 09:31:45,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.17,94,1.28
2020-03-12 09:32:00,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.18,96,1.34
2020-03-12 09:32:15,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.14,99,1.40
2020-03-12 09:32:30,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.18,101,1.49
2020-03-12 09:32:45,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.23,104,1.60
2020-03-12 09:33:00,3000,3900,100,1017.20,1018.74,1017.18,14.20,63.00,7.32,2.17,108,1.66
2020-03-12 09:33:15,3000,3900,100,1017.20,1018.74,1017.18,14.20,62.50,7.20,2.17,114,1.80
2020-03-12 09:33:30,3000,3900,100,1017.20,1018.74,1017.18,14.20,62.00,7.08,2.16,115,1.81
2020-03-12 09:33:45,3000,3900,100,1017.20,1018.74,1017.18,14.20,61.50,6.97,2.13,115,1.78
2020-03-12 09:34:00,3000,3900,100,1017.20,1018.74,1017.18,14.20,61.00,6.85,2.08,115,1.74
2020-03-12 09:34:15,3000,3900,100,1017.23,1018.76,1017.20,14.20,61.50,6.97,2.05,114,1.70
2020-03-12 09:34:30,3000,3900,100,1017.25,1018.79,1017.23,14.20,62.00,7.08,1.95,112,1.58
2020-03-12 09:34:45,3000,3900,100,1017.27,1018.82,1017.25,14.20,62.50,7.20,1.87,111,1.49
2020-03-12 09:35:00,3000,3800,100,1017.30,1018.84,1017.28,14.20,63.00,7.32,1.79,109,1.39
2020-03-12 09:35:15,3000,3800,100,1017.30,1018.84,1017.28,14.20,62.75,7.26,1.73,103,1.22
2020-03-12 09:35:30,3000,3800,100,1017.30,1018.84,1017.28,14.20,62.50,7.21,1.67,104,1.20
2020-03-12 09:35:45,3000,3800,100,1017.30,1018.84,1017.28,14.20,62.25,7.15,1.62,104,1.16
2020-03-12 09:36:00,3000,3900,100,1017.30,1018.84,1017.28,14.20,62.00,7.09,1.66,105,1.21
2020-03-12 09:36:15,3000,3900,100,1017.30,1018.84,1017.28,14.20,61.75,7.03,1.79,110,1.41
2020-03-12 09:36:30,3000,3900,100,1017.30,1018.84,1017.28,14.20,61.50,6.97,1.88,116,1.60
2020-03-12 09:36:45,3000,4000,100,1017.30,1018.84,1017.28,14.20,61.25,6.91,1.98,123,1.80
2020-03-12 09:37:00,3000,4000,100,1017.30,1018.84,1017.28,14.20,61.00,6.85,2.13,128,2.00
2020-03-12 09:37:15,3000,4000,100,1017.27,1018.82,1017.25,14.25,61.25,6.96,2.18,136,2.13
2020-03-12 09:37:30,3000,4100,100,1017.25,1018.79,1017.23,14.30,61.50,7.06,2.11,140,2.09
2020-03-12 09:37:45,3000,4100,100,1017.23,1018.76,1017.20,14.35,61.75,7.17,1.99,144,1.99
2020-03-12 09:38:00,3000,4100,100,1017.20,1018.74,1017.18,14.40,62.00,7.28,1.84,150,1.84
2020-03-12 09:38:15,3000,4100,100,1017.20,1018.74,1017.18,14.40,61.75,7.22,1.60,150,1.60
2020-03-12 09:38:30,3000,4100,100,1017.20,1018.74,1017.18,14.40,61.50,7.16,1.34,146,1.34
2020-03-12 09:38:45,3000,4100,100,1017.20,1018.74,1017.18,14.40,61.25,7.10,1.12,143,1.12
2020-03-12 09:39:00,3000,4100,100,1017.20,1018.74,1017.18,14.40,61.00,7.04,1.01,138,0.99
2020-03-12 09:39:15,3000,4100,100,1017.20,1018.74,1017.18,14.40,60.75,6.98,1.00,133,0.97
2020-03-12 09:39:30,3000,4100,100,1017.20,1018.74,1017.18,14.40,60.50,6.92,1.09,131,1.04
2020-03-12 09:39:45,3000,4100,100,1017.20,1018.74,1017.18,14.40,60.25,6.86,1.25,129,1.18
2020-03-12 09:40:00,3000,4100,100,1017.20,1018.74,1017.18,14.40,60.00,6.80,1.38,126,1.28
2020-03-12 09:40:15,3000,4100,100,1017.18,1018.72,1017.15,14.40,60.25,6.86,1.45,125,1.34
2020-03-12 09:40:30,3000,4100,100,1017.15,1018.69,1017.13,14.40,60.50,6.92,1.55,129,1.46
2020-03-12 09:40:45,3000,4100,100,1017.12,1018.66,1017.11,14.40,60.75,6.98,1.63,131,1.56
2020-03-12 09:41:00,3000,4000,100,1017.10,1018.64,1017.08,14.40,61.00,7.04,1.60,133,1.55
2020-03-12 09:41:15,3000,4000,100,1017.10,1018.64,1017.08,14.43,61.00,7.06,1.61,133,1.56
2020-03-12 09:41:30,3000,4000,100,1017.10,1018.64,1017.08,14.45,61.00,7.08,1.61,133,1.55
2020-03-12 09:41:45,3000,4000,100,1017.10,1018.64,1017.08,14.47,61.00,7.11,1.61,128,1.51
2020-03-12 09:42:00,3000,4000,100,1017.10,1018.64,1017.08,14.50,61.00,7.13,1.58,123,1.43
2020-03-12 09:42:15,3000,4000,100,1017.10,1018.64,1017.08,14.50,61.00,7.13,1.58,116,1.34
2020-03-12 09:42:30,3000,4000,100,1017.10,1018.64,1017.08,14.50,61.00,7.13,1.61,108,1.23
2020-03-12 09:42:45,3000,4000,100,1017.10,1018.64,1017.08,14.50,61.00,7.13,1.61,99,1.06
2020-03-12 09:43:00,3000,4000,100,1017.10,1018.64,1017.08,14.50,61.00,7.13,1.67,97,1.05
2020-03-12 09:43:15,3000,4000,100,1017.12,1018.66,1017.11,14.50,60.75,7.07,1.65,97,1.04
2020-03-12 09:43:30,3000,4000,100,1017.15,1018.69,1017.13,14.50,60.50,7.02,1.64,96,1.01
2020-03-12 09:43:45,3000,4000,100,1017.18,1018.72,1017.15,14.50,60.25,6.96,1.70,98,1.10
2020-03-12 09:44:00,3000,4000,100,1017.20,1018.74,1017.18,14.50,60.00,6.90,1.83,101,1.25
2020-03-12 09:44:15,3000,4100,100,1017.20,1018.74,1017.18,14.55,60.25,7.01,1.99,106,1.48
2020-03-12 09:44:30,3000,4100,100,1017.20,1018.74,1017.18,14.60,60.50,7.11,2.17,109,1.68
2020-03-12 09:44:45,3000,4100,100,1017.20,1018.74,1017.18,14.65,60.75,7.21,2.35,113,1.92
2020-03-12 09:45:00,3000,4100,100,1017.20,1018.74,1017.18,14.70,61.00,7.32,2.50,114,2.07
2020-03-12 09:45:15,3000,4100,100,1017.20,1018.74,1017.18,14.70,61.00,7.32,2.58,113,2.11
2020-03-12 09:45:30,3000,4100,100,1017.20,1018.74,1017.18,14.70,61.00,7.32,2.60,114,2.16
2020-03-12 09:45:45,3000,4100,100,1017.20,1018.74,1017.18,14.70,61.00,7.32,2.53,116,2.15
2020-03-12 09:46:00,3000,4100,100,1017.20,1018.74,1017.18,14.70,61.00,7.32,2.44,118,2.12
2020-03-12 09:46:15,3000,4100,100,1017.20,1018.74,1017.18,14.70,60.75,7.26,2.39,120,2.11
2020-03-12 09:46:30,3000,4100,100,1017.20,1018.74,1017.18,14.70,60.50,7.20,2.26,123,2.05
2020-03-12 09:46:45,3000,4100,100,1017.20,1018.74,1017.18,14.70,60.25,7.14,2.14,125,1.97
2020-03-12 09:47:00,3000,4100,100,1017.20,1018.74,1017.18,14.70,60.00,7.08,2.00,123,1.82
2020-03-12 09:47:15,3000,4100,100,1017.18,1018.72,1017.15,14.70,60.00,7.08,1.94,123,1.75
2020-03-12 09:47:30,3000,4100,100,1017.15,1018.69,1017.13,14.70,60.00,7.08,1.88,123,1.70
2020-03-12 09:47:45,3000,4100,100,1017.12,1018.66,1017.11,14.70,60.00,7.08,1.79,119,1.56
2020-03-12 09:48:00,3000,4100,100,1017.10,1018.64,1017.08,14.70,60.00,7.08,1.79,117,1.53
2020-03-12 09:48:15,3000,4100,100,1017.10,1018.64,1017.08,14.75,60.50,7.25,1.70,117,1.46
2020-03-12 09:48:30,3000,4100,100,1017.10,1018.64,1017.08,14.80,61.00,7.42,1.75,115,1.47
2020-03-12 09:48:45,3000,4100,100,1017.10,1018.64,1017.08,14.85,61.50,7.58,1.85,112,1.49
2020-03-12 09:49:00,3000,4100,100,1017.10,1018.64,1017.08,14.90,62.00,7.75,1.97,109,1.53
2020-03-12 09:49:15,3000,4100,100,1017.10,1018.64,1017.08,14.93,61.75,7.71,2.06,108,1.58
2020-03-12 09:49:30,3000,4100,100,1017.10,1018.64,1017.08,14.95,61.50,7.68,2.24,107,1.69
2020-03-12 09:49:45,3000,4100,100,1017.10,1018.64,1017.08,14.97,61.25,7.65,2.37,108,1.82
2020-03-12 09:50:00,3000,4100,100,1017.10,1018.64,1017.08,15.00,61.00,7.61,2.35,108,1.80
2020-03-12 09:50:15,3000,4100,100,1017.08,1018.62,1017.06,15.05,61.25,7.72,2.38,104,1.71
2020-03-12 09:50:30,3000,4100,100,1017.05,1018.59,1017.03,15.10,61.50,7.82,2.37,99,1.55
2020-03-12 09:50:45,3000,4100,100,1017.02,1018.56,1017.00,15.15,61.75,7.93,2.31,97,1.46
2020-03-12 09:51:00,3000,4100,100,1017.00,1018.54,1016.98,15.20,62.00,8.04,2.20,97,1.38
2020-03-12 09:51:15,3000,4100,100,1017.00,1018.54,1016.98,15.15,61.25,7.81,2.21,96,1.36
2020-03-12 09:51:30,3000,4100,100,1017.00,1018.54,1016.98,15.10,60.50,7.58,2.13,92,1.19
2020-03-12 09:51:45,3000,4100,100,1017.00,1018.54,1016.98,15.05,59.75,7.35,2.07,91,1.13
2020-03-12 09:52:00,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.00,7.12,2.14,88,1.07
2020-03-12 09:52:15,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.25,7.18,2.22,89,1.14
2020-03-12 09:52:30,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.50,7.25,2.22,91,1.21
2020-03-12 09:52:45,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.75,7.31,2.20,93,1.26
2020-03-12 09:53:00,3000,4100,100,1017.00,1018.54,1016.98,15.00,60.00,7.37,2.13,97,1.34
2020-03-12 09:53:15,3000,4100,100,1017.00,1018.54,1016.98,14.97,59.75,7.29,2.00,97,1.26
2020-03-12 09:53:30,3000,4100,100,1017.00,1018.54,1016.98,14.95,59.50,7.20,1.93,99,1.26
2020-03-12 09:53:45,3000,4100,100,1017.00,1018.54,1016.98,14.93,59.25,7.12,1.94,97,1.22
2020-03-12 09:54:00,3000,4100,100,1017.00,1018.54,1016.98,14.90,59.00,7.03,1.94,95,1.17
2020-03-12 09:54:15,3000,4100,100,1017.00,1018.54,1016.98,14.93,59.25,7.12,1.95,92,1.09
2020-03-12 09:54:30,3000,4100,100,1017.00,1018.54,1016.98,14.95,59.50,7.20,2.02,91,1.10
2020-03-12 09:54:45,3000,4100,100,1017.00,1018.54,1016.98,14.97,59.75,7.29,2.10,89,1.08
2020-03-12 09:55:00,3000,4100,100,1017.00,1018.54,1016.98,15.00,60.00,7.37,2.26,84,0.99
2020-03-12 09:55:15,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.75,7.31,2.37,86,1.11
2020-03-12 09:55:30,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.50,7.25,2.49,86,1.17
2020-03-12 09:55:45,3000,4100,100,1017.00,1018.54,1016.98,15.00,59.25,7.18,2.55,87,1.24
2020-03-12 09:56:00,3000,4200,100,1017.00,1018.54,1016.98,15.00,59.00,7.12,2.50,90,1.33
2020-03-12 09:56:15,3000,4200,100,1017.00,1018.54,1016.98,15.00,59.25,7.18,2.43,91,1.32
2020-03-12 09:56:30,3000,4200,100,1017.00,1018.54,1016.98,15.00,59.50,7.25,2.29,90,1.21
2020-03-12 09:56:45,3000,4300,100,1017.00,1018.54,1016.98,15.00,59.75,7.31,2.18,89,1.12
2020-03-12 09:57:00,3000,4300,100,1017.00,1018.54,1016.98,15.00,60.00,7.37,2.04,90,1.08
2020-03-12 09:57:15,3000,4300,100,1017.00,1018.54,1016.98,15.03,59.75,7.33,1.89,94,1.11
2020-03-12 09:57:30,3000,4300,100,1017.00,1018.54,1016.98,15.05,59.50,7.29,1.66,97,1.05
2020-03-12 09:57:45,3000,4300,100,1017.00,1018.54,1016.98,15.07,59.25,7.26,1.43,99,0.94
2020-03-12 09:58:00,3000,4300,100,1017.00,1018.54,1016.98,15.10,59.00,7.22,1.36,100,0.91
2020-03-12 09:58:15,3000,4300,100,1017.00,1018.54,1016.98,15.12,59.00,7.24,1.37,101,0.94
2020-03-12 09:58:30,3000,4300,100,1017.00,1018.54,1016.98,15.15,59.00,7.26,1.43,103,1.01
2020-03-12 09:58:45,3000,4300,100,1017.00,1018.54,1016.98,15.17,59.00,7.29,1.43,107,1.08
2020-03-12 09:59:00,3000,4300,100,1017.00,1018.54,1016.98,15.20,59.00,7.31,1.40,109,1.09
